,outlier_id,predicted_price,actual_price
358,15,0.9871262,0.95635
359,15,0.9871301,0.95675
360,15,0.98712534,0.95415
361,15,0.9871155,0.9551
362,15,0.9871068,0.9592
363,15,0.9871131,0.9609
364,15,0.9871132,0.9682
365,15,0.9871132,0.97022
366,15,0.9871132,0.97378
367,16,1.2890297,1.3032
368,16,1.2889786,1.30374
369,16,1.2889445,1.29675
370,16,1.2888713,1.29034
371,16,1.2887493,1.29972
372,16,1.2887481,1.3032
373,16,1.2887665,1.29993
374,16,1.2887846,1.31076
375,16,1.2887927,1.30004
376,16,1.2888157,1.2978
377,16,1.2889268,1.28735
378,16,1.2889665,1.28867
379,16,1.2888364,1.28797
380,16,1.2888342,1.2912
381,16,1.2888324,1.2851
382,16,1.288831,1.28757
383,17,0.9649151,0.97493
384,17,0.9654825,0.9817
385,17,0.9662926,0.9832
386,17,0.9674643,0.9814
387,17,0.96829987,0.99537
388,17,0.9694174,0.99694
389,17,0.9705894,0.99656
390,17,0.97138846,0.99732
391,17,0.97182506,0.99121
392,17,0.9723912,0.9853
393,17,0.97276235,0.9771
394,17,0.97313756,0.98218
395,17,0.97297853,0.97842
396,17,0.9731569,0.9789
397,17,0.97332686,0.9779
398,17,0.9734804,0.98725
399,18,1.4615221,1.4835
400,18,1.4615644,1.48229
401,18,1.4615734,1.485222
402,18,1.4615766,1.48003
403,18,1.461578,1.4663187
404,18,1.4615834,1.4679977
405,18,1.461582,1.45018
406,18,1.4615866,1.4526016
407,18,1.4615848,1.44456
408,18,1.4615791,1.4312909
409,18,1.4615784,1.4386419
410,18,1.4615885,1.43968
411,18,1.4615815,1.42976
412,18,1.4615815,1.429041
413,18,1.4615815,1.4163102
414,18,1.4615815,1.4232849
415,19,0.9929011,0.99537
416,19,0.9956067,0.99694
417,19,0.9985472,0.99656
418,19,1.0009657,0.99732
419,19,1.0028148,0.99121
420,19,1.0048554,0.9853
421,19,1.006543,0.9771
422,19,1.0081725,0.98218
423,19,1.0090173,0.97842
424,19,1.009616,0.9789
425,19,1.0101969,0.9779
426,19,1.0108685,0.98725
427,19,1.0111051,0.9797
428,19,1.0114536,0.98111
429,19,1.0117496,0.9778
430,19,1.0119869,0.97435
431,20,1.4411826,1.45121
432,20,1.4431058,1.44119
433,20,1.4436814,1.4368023
434,20,1.444207,1.4467593
435,20,1.4443755,1.4308199
436,20,1.4440926,1.4371946
437,20,1.444034,1.4120305
438,20,1.4440038,1.4081136
439,20,1.4436152,1.40311
440,20,1.4431269,1.4242985
441,20,1.441804,1.4245623
442,20,1.4404266,1.442169
443,20,1.4410471,1.4461316
444,20,1.4409502,1.44883
445,20,1.4410012,1.4538265
446,20,1.441105,1.4442519
447,21,0.95029336,0.9424
448,21,0.9502319,0.94137
449,21,0.95017886,0.94104
450,21,0.9501413,0.94579
451,21,0.9501138,0.9497
452,21,0.9500928,0.95132
453,21,0.95004016,0.95668
454,21,0.94997907,0.9587692
455,21,0.9499527,0.96443
456,21,0.9498946,0.96438
457,21,0.9498721,0.9664859
458,21,0.94985425,0.96369
459,21,0.9498904,0.9667519
460,21,0.94988763,0.96729
461,21,0.9498853,0.97402
462,21,0.9498833,0.97924
463,22,1.4420797,1.4476599
464,22,1.4378875,1.4584
465,22,1.4377887,1.46449
466,22,1.4375697,1.47152
467,22,1.4372395,1.4677822
468,22,1.436839,1.46806
469,22,1.4364429,1.4862374
470,22,1.4361736,1.4809549
471,22,1.4359264,1.478284
472,22,1.4366083,1.4596
473,22,1.4375216,1.45066
474,22,1.4366018,1.4828
475,22,1.4365072,1.4808
476,22,1.436497,1.4949918
477,22,1.4364471,1.4780437
478,22,1.4364082,1.48527
479,23,0.9944003,0.9849
480,23,0.99436283,0.98719
481,23,0.9943083,1.00213
482,23,0.9942785,1.00175
483,23,0.99424994,1.0012
484,23,0.99422264,0.99844
485,23,0.9941108,0.99698
486,23,0.9939969,1.0027
487,23,0.993868,1.01711
488,23,0.99367017,1.01636
489,23,0.9935918,1.0319
490,23,0.99353063,1.03946
491,23,0.9936452,1.04212
492,23,0.9936365,1.03029
493,23,0.9936274,1.01733
494,24,1.306699,1.31668
495,24,1.3067111,1.31594
496,24,1.3067139,1.32486
497,24,1.3067127,1.32654
498,24,1.3067104,1.3242
499,24,1.3067126,1.3364
500,24,1.3067106,1.34786
501,24,1.3067039,1.3472
502,24,1.3066968,1.35199
503,24,1.3066945,1.3712
504,24,1.3066968,1.3722
505,24,1.3067082,1.36292
506,24,1.3066981,1.36748
507,24,1.3066981,1.3756
508,24,1.3066981,1.3624
509,24,1.3066981,1.35071
510,25,1.4668076,1.4828
511,25,1.4681709,1.4808
512,25,1.4688553,1.4949918
513,25,1.4691503,1.4780437
514,25,1.4690154,1.48527
515,25,1.4690787,1.49361
516,25,1.4691049,1.5123102
517,25,1.4680586,1.5050721
518,25,1.4673166,1.5132027
519,25,1.466738,1.5451652
520,25,1.4672779,1.5533
521,25,1.4683132,1.53768
522,25,1.4674271,1.5361
523,25,1.4674901,1.5610365
524,25,1.4674633,1.53759
525,25,1.4673884,1.5352258
526,26,1.0174879,1.00213
527,26,1.0160748,1.00175
528,26,1.0066249,1.0012
529,26,0.9954255,0.99844
530,26,0.98607254,0.99698
531,26,0.9815044,1.0027
532,26,0.9841256,1.01711
533,26,1.0141263,1.01636
534,26,1.0241098,1.0319
535,26,1.022259,1.03946
536,26,1.0124519,1.04212
537,26,1.0006318,1.03029
538,26,0.98888886,1.01733
539,26,0.97999626,1.0199
540,26,0.9842,1.0167
541,26,1.0104526,1.0015
542,27,0.8627797,0.86933
543,27,0.86294854,0.86615
544,27,0.8630301,0.8731
545,27,0.86304545,0.8759636
546,27,0.8630101,0.87373
547,27,0.8629427,0.87864
548,27,0.86292094,0.8883
549,27,0.8628451,0.88786
550,27,0.8627797,0.9208103
551,27,0.8627098,0.92867
552,27,0.86272556,0.93219
553,27,0.86282873,0.92317
554,27,0.86273706,0.89501
555,27,0.8627373,0.8967001
556,27,0.8627347,0.8819
557,27,0.86273074,0.87325
558,28,1.0055455,1.01711
559,28,1.0055072,1.01636
560,28,1.005521,1.0319
561,28,1.00554,1.03946
562,28,1.0056323,1.04212
563,28,1.0057094,1.03029
564,28,1.0057207,1.01733
565,28,1.0057334,1.0199
566,28,1.0057484,1.0167
567,28,1.0057753,1.0015
568,28,1.0058092,1.00887
569,28,1.0058234,1.0213
570,28,1.0057819,1.02666
571,28,1.0057825,1.0295
572,28,1.0057834,1.03081
573,28,1.0057843,1.03036
574,29,0.9111649,0.9208103
575,29,0.91821694,0.92867
576,29,0.92273915,0.93219
577,29,0.92560405,0.92317
578,29,0.9283256,0.89501
579,29,0.9300393,0.8967001
580,29,0.93140495,0.8819
581,29,0.9323691,0.87325
582,29,0.9329598,0.88051
583,29,0.9334031,0.89582
584,29,0.9337871,0.9011201
585,29,0.9339992,0.90254
586,29,0.93437344,0.91199
587,29,0.9345778,0.90074
588,29,0.9347412,0.88476
589,30,1.0225763,1.0319
590,30,1.023097,1.03946
591,30,1.0236793,1.04212
592,30,1.0241448,1.03029
593,30,1.024431,1.01733
594,30,1.0246785,1.0199
595,30,1.0248935,1.0167
596,30,1.0250938,1.0015
597,30,1.0252732,1.00887
598,30,1.0254012,1.0213
599,30,1.0254507,1.02666
600,30,1.0255004,1.0295
601,30,1.0254784,1.03081
602,30,1.0254983,1.03036
603,30,1.0255141,1.02377
604,31,1.5213115,1.5451652
605,31,1.5218582,1.5533
606,31,1.5224069,1.53768
607,31,1.5227177,1.5361
608,31,1.5230118,1.5610365
609,31,1.5232013,1.53759
610,31,1.5234581,1.5352258
611,31,1.5236548,1.5354379
612,31,1.5237961,1.5589194
613,31,1.523848,1.5420676
614,31,1.523929,1.5880578
615,31,1.523973,1.59614
616,31,1.5238833,1.59335
617,31,1.523896,1.5885119
618,31,1.5239061,1.5955325
619,31,1.5239133,1.58786
620,32,1.000921,0.99222
621,32,1.0066379,0.9915
622,32,1.0097626,0.97779
623,32,1.0124055,0.9748
624,32,1.0140264,0.9884305
625,32,1.0148525,0.99274
626,32,1.01537,0.9787
627,32,1.0156444,0.98115
628,32,1.0157772,0.98988
629,32,1.0158839,0.9944024
630,32,1.0159937,0.99929
631,32,1.0160563,0.99761
632,32,1.0161169,0.9976
633,32,1.0161642,1.00169
634,32,1.0161985,1.0062391
635,32,1.0162205,0.99567
636,33,1.3578248,1.3712
637,33,1.359519,1.3722
638,33,1.3611101,1.36292
639,33,1.3622303,1.36748
640,33,1.3632374,1.3756
641,33,1.3640138,1.3624
642,33,1.3646816,1.35071
643,33,1.3652986,1.35954
644,33,1.3657142,1.3739
645,33,1.3659737,1.36731
646,33,1.3662214,1.377
647,33,1.3664027,1.37918
648,33,1.3663856,1.38178
649,33,1.3665069,1.37639
650,33,1.3666037,1.37655
651,33,1.3666787,1.37141
652,34,0.9871869,0.97779
653,34,0.98715246,0.9748
654,34,0.9871448,0.9884305
655,34,0.98715276,0.99274
656,34,0.9871632,0.9787
657,34,0.98718214,0.98115
658,34,0.98720676,0.98988
659,34,0.98722774,0.9944024
660,34,0.9872396,0.99929
661,34,0.98724675,0.99761
662,34,0.98723876,0.9976
663,34,0.9872296,1.00169
664,34,0.98724073,1.0062391
665,34,0.9872406,0.99567
666,34,0.9872406,0.9936
667,34,0.9872406,1.00484
668,35,0.89710873,0.89501
669,35,0.8940939,0.8967001
670,35,0.89293015,0.8819
671,35,0.89229506,0.87325
672,35,0.8918233,0.88051
673,35,0.891593,0.89582
674,35,0.8915143,0.9011201
675,35,0.8914576,0.90254
676,35,0.89152426,0.91199
677,35,0.8916487,0.90074
678,35,0.89195806,0.88476
679,35,0.89257514,0.8950148
680,35,0.89263004,0.88082
681,35,0.8927786,0.88157
682,35,0.89284414,0.89223
683,35,0.8928748,0.89107
684,36,1.0277387,1.01733
685,36,1.0274812,1.0199
686,36,1.027227,1.0167
687,36,1.0270133,1.0015
688,36,1.0268438,1.00887
689,36,1.0267378,1.0213
690,36,1.0267117,1.02666
691,36,1.0266939,1.0295
692,36,1.0267413,1.03081
693,36,1.0268118,1.03036
694,36,1.0268804,1.02377
695,36,1.0268887,1.0283
696,36,1.0268451,1.01584
697,36,1.0268499,1.01387
698,36,1.026853,1.02398
699,36,1.0268544,1.0225
700,37,0.9808218,0.9884305
701,37,0.9811152,0.99274
702,37,0.98133487,0.9787
703,37,0.9815236,0.98115
704,37,0.9816878,0.98988
705,37,0.9817984,0.9944024
706,37,0.9818347,0.99929
707,37,0.98182875,0.99761
708,37,0.981737,0.9976
709,37,0.98165864,1.00169
710,37,0.98169565,1.0062391
711,37,0.98175114,0.99567
712,37,0.9816945,0.9936
713,37,0.9817033,1.00484
714,37,0.9817086,1.0038
715,38,0.8835614,0.8819
716,38,0.88169456,0.87325
717,38,0.8805018,0.88051
718,38,0.88002515,0.89582
719,38,0.8798715,0.9011201
720,38,0.8798074,0.90254
721,38,0.8800557,0.91199
722,38,0.8810695,0.90074
723,38,0.88369066,0.88476
724,38,0.8879567,0.8950148
725,38,0.89047486,0.88082
726,38,0.89308757,0.88157
727,38,0.893071,0.89223
728,38,0.89294463,0.89107
729,38,0.8922034,0.8840951
730,38,0.8910408,0.88444
731,39,1.0087551,1.0015
732,39,1.0075916,1.00887
733,39,1.0069953,1.0213
734,39,1.0068578,1.02666
735,39,1.0069087,1.0295
736,39,1.0074883,1.03081
737,39,1.0086726,1.03036
738,39,1.0106304,1.02377
739,39,1.0123448,1.0283
740,39,1.013253,1.01584
741,39,1.0142632,1.01387
742,39,1.014924,1.02398
743,39,1.0143692,1.0225
744,39,1.0142376,1.0139
745,39,1.0138836,1.01167
746,39,1.0133632,1.00378
747,40,0.9867015,0.9787
748,40,0.98665404,0.98115
749,40,0.9866528,0.98988
750,40,0.98665345,0.9944024
751,40,0.9866539,0.99929
752,40,0.986654,0.99761
753,40,0.9866464,0.9976
754,40,0.98663753,1.00169
755,40,0.9866402,1.0062391
756,40,0.9866477,0.99567
757,40,0.9866464,0.9936
758,40,0.9866405,1.00484
759,40,0.9866455,1.0038
760,40,0.98664546,0.9975106
761,40,0.98664546,0.99961
762,40,0.9866454,0.99482
763,41,1.3694642,1.3739
764,41,1.3703682,1.36731
765,41,1.3712832,1.377
766,41,1.3719702,1.37918
767,41,1.3718681,1.38178
768,41,1.371762,1.37639
769,41,1.3720762,1.37655
770,41,1.3722217,1.37141
771,41,1.3720654,1.37266
772,41,1.3724777,1.37731
773,41,1.3733323,1.37765
774,41,1.3738164,1.35565
775,41,1.3737795,1.36972
776,41,1.3739132,1.3618
777,41,1.3740206,1.35492
778,41,1.3741015,1.356
779,42,0.90665793,0.89582
780,42,0.9096466,0.9011201
781,42,0.9118587,0.90254
782,42,0.91193086,0.91199
783,42,0.91055775,0.90074
784,42,0.903697,0.88476
785,42,0.8847166,0.8950148
786,42,0.881686,0.88082
787,42,0.8795511,0.88157
788,42,0.8895445,0.89223
789,42,0.90223426,0.89107
790,42,0.90762997,0.8840951
791,42,0.90936416,0.88444
792,42,0.9095309,0.87262
793,42,0.9087739,0.8591
794,42,0.9061944,0.86465
795,43,1.5690244,1.5880578
796,43,1.5713602,1.59614
797,43,1.5721947,1.59335
798,43,1.5728016,1.5885119
799,43,1.5742673,1.5955325
800,43,1.5758405,1.58786
801,43,1.5763967,1.5832806
802,43,1.5780097,1.5956598
803,43,1.579676,1.5937271
804,43,1.5812591,1.5379174
805,43,1.5819652,1.5797788
806,43,1.583235,1.5663179
807,43,1.5829725,1.53931
808,43,1.5833818,1.55015
809,43,1.5837322,1.5479876
810,43,1.5840713,1.5596
811,44,0.88824785,0.88476
812,44,0.887795,0.8950148
813,44,0.889042,0.88082
814,44,0.89052296,0.88157
815,44,0.8922846,0.89223
816,44,0.89503574,0.89107
817,44,0.8962512,0.8840951
818,44,0.89446014,0.88444
819,44,0.8916601,0.87262
820,44,0.8891964,0.8591
821,44,0.8875595,0.86465
822,44,0.88768333,0.8610298
823,44,0.88837725,0.87198
824,44,0.88914645,0.87037
825,44,0.8898211,0.8784
826,44,0.8900508,0.89517
827,45,0.8872017,0.88082
828,45,0.88717103,0.88157
829,45,0.8872043,0.89223
830,45,0.88726294,0.89107
831,45,0.8872634,0.8840951
832,45,0.8871731,0.88444
833,45,0.88705707,0.87262
834,45,0.88694024,0.8591
835,45,0.8867804,0.86465
836,45,0.8866959,0.8610298
837,45,0.88670707,0.87198
838,45,0.88665986,0.87037
839,45,0.8866947,0.8784
840,45,0.88669044,0.89517
841,45,0.8866862,0.8793
842,45,0.8866818,0.86855
843,46,0.998066,1.00484
844,46,0.99819833,1.0038
845,46,0.9983002,0.9975106
846,46,0.99834865,0.99961
847,46,0.9983716,0.99482
848,46,0.9983701,0.98473
849,46,0.9983755,0.99034
850,46,0.99837965,0.9960821
851,46,0.9983644,1.0014
852,46,0.9983274,0.99972
853,46,0.99834096,1.00329
854,46,0.99836314,1.01344
855,46,0.9983324,0.9976274
856,46,0.99833393,0.98886
857,46,0.9983347,0.98445
858,46,0.99833494,0.98358
859,47,1.5756494,1.5379174
860,47,1.5756472,1.5797788
861,47,1.5756536,1.5663179
862,47,1.5756538,1.53931
863,47,1.5756525,1.55015
864,47,1.5756514,1.5479876
865,47,1.5756516,1.5596
866,47,1.575649,1.5633305
867,47,1.5756477,1.5776106
868,47,1.575647,1.5902296
869,47,1.5756392,1.5468
870,47,1.5756261,1.54452
871,47,1.5756412,1.5363107
872,47,1.5756412,1.5549439
873,47,1.5756412,1.5136379
874,48,1.3702211,1.35565
875,48,1.3702216,1.36972
876,48,1.370229,1.3618
877,48,1.3702321,1.35492
878,48,1.3702333,1.356
879,48,1.3702313,1.35191
880,48,1.3702306,1.36107
881,48,1.3702283,1.36183
882,48,1.3702289,1.37153
883,48,1.370228,1.37424
884,48,1.3702216,1.3479
885,48,1.3702105,1.34921
886,48,1.3702232,1.34154
887,48,1.3702232,1.3527
888,48,1.3702232,1.33318
889,49,1.3682408,1.36972
890,49,1.3682351,1.3618
891,49,1.3681504,1.35492
892,49,1.3680423,1.356
893,49,1.3679092,1.35191
894,49,1.3678194,1.36107
895,49,1.3677278,1.36183
896,49,1.367685,1.37153
897,49,1.3676308,1.37424
898,49,1.3675294,1.3479
899,49,1.3674219,1.34921
900,49,1.3675554,1.34154
901,49,1.3675302,1.3527
902,49,1.3675214,1.33318
903,49,1.3675125,1.13213
904,49,1.3675047,1.33238
905,50,1.5704942,1.5797788
906,50,1.5705696,1.5663179
907,50,1.5705228,1.53931
908,50,1.5704564,1.55015
909,50,1.5703956,1.5479876
910,50,1.5703461,1.5596
911,50,1.5702752,1.5633305
912,50,1.5702233,1.5776106
913,50,1.5701844,1.5902296
914,50,1.5700985,1.5468
915,50,1.5700085,1.54452
916,50,1.5701286,1.5363107
917,50,1.570094,1.5549439
918,50,1.5700927,1.5136379
919,50,1.5700909,1.4914
920,50,1.5700892,1.494143
921,51,1.0016359,0.9907
922,51,1.0012865,1.00326
923,51,1.0008893,1.0034
924,51,1.0005366,1.0115
