,vw,o,c,h,l,n,prev_close,returns,outlier_id,day type,Date,Time
6705,0.9641,0.96596,0.9654,0.96701,0.95949,23704.0,0.96596,-0.0005797341504824267,40,post day,2013-07-10,18:00:00
6706,0.9648,0.96543,0.96578,0.96582,0.96374,5413.0,0.9654,0.00039361922519156407,40,post day,2013-07-10,19:00:00
6707,0.9631,0.96579,0.95766,0.96598,0.95758,7468.0,0.96578,-0.008407711901261173,40,post day,2013-07-10,20:00:00
6708,0.9563,0.95845,0.95341,0.95927,0.95318,3521.0,0.95766,-0.004437900716329361,40,post day,2013-07-10,21:00:00
6709,0.9492,0.95342,0.94297,0.95479,0.9403,15430.0,0.95341,-0.01095016834310528,40,post day,2013-07-10,22:00:00
6710,0.9457,0.94299,0.94723,0.94819,0.94297,11176.0,0.94297,0.004517641070235576,40,post day,2013-07-10,23:00:00
6711,0.9492,0.94723,0.94917,0.95029,0.94701,8544.0,0.94723,0.00204807702458742,40,post day,2013-07-11,00:00:00
6712,0.9496,0.94918,0.95015,0.95064,0.94841,5377.0,0.94917,0.0010324810097243823,40,post day,2013-07-11,01:00:00
6713,0.948,0.95015,0.94631,0.95015,0.94583,5064.0,0.95015,-0.004041467136767948,40,post day,2013-07-11,02:00:00
6714,0.9457,0.94631,0.94307,0.94751,0.9429,8205.0,0.94631,-0.003423825173568937,40,post day,2013-07-11,03:00:00
6715,0.9427,0.94309,0.94235,0.94432,0.94129,6856.0,0.94307,-0.0007634640058531635,40,post day,2013-07-11,04:00:00
6716,0.9433,0.94235,0.94459,0.94549,0.94102,8139.0,0.94235,0.0023770361330715975,40,post day,2013-07-11,05:00:00
6717,0.9475,0.9446,0.94789,0.94916,0.94429,10604.0,0.94459,0.003493579224848844,40,post day,2013-07-11,06:00:00
6718,0.9508,0.94788,0.95259,0.9526,0.94758,14291.0,0.94789,0.004958381246769179,40,post day,2013-07-11,07:00:00
6719,,,,,,,,,40,post day,2013-07-11,08:00:00
6720,,,,,,,,,40,post day,2013-07-11,09:00:00
6721,,,,,,,,,40,post day,2013-07-11,10:00:00
6722,,,,,,,,,40,post day,2013-07-11,11:00:00
6723,,,,,,,,,40,post day,2013-07-11,12:00:00
6724,,,,,,,,,40,post day,2013-07-11,13:00:00
6725,,,,,,,,,40,post day,2013-07-11,14:00:00
6726,,,,,,,,,40,post day,2013-07-11,15:00:00
6727,,,,,,,,,40,post day,2013-07-11,16:00:00
6728,,,,,,,,,40,post day,2013-07-11,17:00:00
6729,,,,,,,,,40,post day,2013-07-11,18:00:00
6730,,,,,,,,,40,post day,2013-07-11,19:00:00
6731,,,,,,,,,40,post day,2013-07-11,20:00:00
6732,,,,,,,,,40,post day,2013-07-11,21:00:00
6733,,,,,,,,,40,post day,2013-07-11,22:00:00
6734,,,,,,,,,40,post day,2013-07-11,23:00:00
6735,,,,,,,,,40,post day,2013-07-12,00:00:00
6736,,,,,,,,,40,post day,2013-07-12,01:00:00
6737,,,,,,,,,40,post day,2013-07-12,02:00:00
6738,,,,,,,,,40,post day,2013-07-12,03:00:00
6739,,,,,,,,,40,post day,2013-07-12,04:00:00
6740,,,,,,,,,40,post day,2013-07-12,05:00:00
6741,,,,,,,,,40,post day,2013-07-12,06:00:00
6742,,,,,,,,,40,post day,2013-07-12,07:00:00
6743,,,,,,,,,40,post day,2013-07-12,08:00:00
6744,,,,,,,,,40,post day,2013-07-12,09:00:00
6745,,,,,,,,,40,post day,2013-07-12,10:00:00
6746,,,,,,,,,40,post day,2013-07-12,11:00:00
6747,,,,,,,,,40,post day,2013-07-12,12:00:00
6748,,,,,,,,,40,post day,2013-07-12,13:00:00
6749,,,,,,,,,40,post day,2013-07-12,14:00:00
6750,,,,,,,,,40,post day,2013-07-12,15:00:00
6751,,,,,,,,,40,post day,2013-07-12,16:00:00
6752,,,,,,,,,40,post day,2013-07-12,17:00:00
6753,,,,,,,,,40,post day,2013-07-12,18:00:00
6754,,,,,,,,,40,post day,2013-07-12,19:00:00
6755,,,,,,,,,40,post day,2013-07-12,20:00:00
6756,,,,,,,,,40,post day,2013-07-12,21:00:00
6757,,,,,,,,,40,post day,2013-07-12,22:00:00
6758,,,,,,,,,40,post day,2013-07-12,23:00:00
6759,,,,,,,,,40,post day,2013-07-13,00:00:00
6760,0.9738,0.97332,0.97348,0.97458,0.97309,5630.0,,,41,prior day,2014-12-18,00:00:00
6761,0.973,0.97348,0.97319,0.97365,0.97268,5258.0,0.97348,-0.0002979003163906937,41,prior day,2014-12-18,01:00:00
6762,0.9731,0.9732,0.97279,0.97352,0.97246,4650.0,0.97319,-0.0004110194309435526,41,prior day,2014-12-18,02:00:00
6763,0.9725,0.97278,0.97262,0.97285,0.97207,5693.0,0.97279,-0.00017475508588698843,41,prior day,2014-12-18,03:00:00
6764,0.9726,0.9726,0.9727,0.97275,0.97249,3455.0,0.97262,8.2252061442258e-05,41,prior day,2014-12-18,04:00:00
6765,0.9728,0.97269,0.97276,0.97302,0.97245,4854.0,0.9727,6.168397244777318e-05,41,prior day,2014-12-18,05:00:00
6766,0.9735,0.97276,0.97405,0.97455,0.97274,6422.0,0.97276,0.001326123607056225,41,prior day,2014-12-18,06:00:00
6767,0.9814,0.97405,0.97931,0.98469,0.97387,41979.0,0.97405,0.0054001334633746135,41,prior day,2014-12-18,07:00:00
6768,0.9781,0.9793,0.97652,0.98048,0.9759,27026.0,0.97931,-0.002848944665121319,41,prior day,2014-12-18,08:00:00
6769,0.9777,0.97652,0.9784,0.97919,0.97595,19890.0,0.97652,0.00192520378486871,41,prior day,2014-12-18,09:00:00
6770,0.9769,0.97839,0.97698,0.97842,0.9758,15006.0,0.9784,-0.0014513491414555272,41,prior day,2014-12-18,10:00:00
6771,0.9768,0.97698,0.97782,0.97798,0.9758,11991.0,0.97698,0.0008597924215440059,41,prior day,2014-12-18,11:00:00
6772,0.9788,0.97782,0.98036,0.98038,0.97774,13470.0,0.97782,0.0025976151029841756,41,prior day,2014-12-18,12:00:00
6773,0.9808,0.98035,0.98149,0.98201,0.97978,14852.0,0.98036,0.0011526378065200174,41,prior day,2014-12-18,13:00:00
6774,0.9812,0.98152,0.98095,0.98183,0.98021,16452.0,0.98149,-0.0005501839040642136,41,prior day,2014-12-18,14:00:00
6775,0.9804,0.98094,0.98035,0.98122,0.97976,18774.0,0.98095,-0.0006116519700289861,41,prior day,2014-12-18,15:00:00
6776,0.9801,0.98036,0.97932,0.98119,0.97883,13784.0,0.98035,-0.001050645177742731,41,prior day,2014-12-18,16:00:00
6777,0.9802,0.97932,0.97995,0.98096,0.97924,7694.0,0.97932,0.0006433035167259113,41,prior day,2014-12-18,17:00:00
6778,0.9804,0.97995,0.98076,0.98102,0.97955,6845.0,0.97995,0.0008265727843257078,41,prior day,2014-12-18,18:00:00
6779,0.9802,0.98076,0.98004,0.98076,0.97977,6899.0,0.98076,-0.0007341245564663556,41,prior day,2014-12-18,19:00:00
6780,0.98,0.98004,0.97981,0.98055,0.97954,6293.0,0.98004,-0.00023468429860012193,41,prior day,2014-12-18,20:00:00
6781,0.9797,0.97981,0.97964,0.97994,0.97949,4519.0,0.97981,-0.0001735030260968999,41,prior day,2014-12-18,21:00:00
6782,0.9797,0.97964,0.97968,0.9799,0.9795,2234.0,0.97964,4.083132579318934e-05,41,prior day,2014-12-18,22:00:00
6783,0.9797,0.97966,0.97983,0.98021,0.97929,4238.0,0.97968,0.00015311121999018402,41,prior day,2014-12-18,23:00:00
6784,0.9803,0.97983,0.98074,0.98079,0.97982,3961.0,0.97983,0.0009287325352356698,41,prior day,2014-12-19,00:00:00
6785,0.9804,0.98073,0.97976,0.98074,0.97976,4439.0,0.98074,-0.0009992454677080378,41,prior day,2014-12-19,01:00:00
6786,0.9801,0.97975,0.98038,0.98057,0.97967,3516.0,0.97976,0.0006328080346207897,41,prior day,2014-12-19,02:00:00
6787,0.9806,0.98038,0.98128,0.98144,0.97997,3978.0,0.98038,0.0009180113833411655,41,prior day,2014-12-19,03:00:00
6788,0.9811,0.98127,0.98096,0.98132,0.98092,3540.0,0.98128,-0.000326104679602139,41,prior day,2014-12-19,04:00:00
6789,0.9807,0.98095,0.98064,0.98111,0.98038,3737.0,0.98096,-0.0003262110585549849,41,prior day,2014-12-19,05:00:00
6790,0.9802,0.98065,0.9797,0.98066,0.97964,4802.0,0.98064,-0.0009585576766192904,41,prior day,2014-12-19,06:00:00
6791,0.9796,0.97969,0.97988,0.98008,0.97889,9964.0,0.9797,0.0001837297131774604,41,prior day,2014-12-19,07:00:00
6792,0.9805,0.97988,0.98034,0.98131,0.97978,15326.0,0.97988,0.000469445238192448,41,prior day,2014-12-19,08:00:00
6793,0.9802,0.98033,0.9804,0.98088,0.97962,12422.0,0.98034,6.120325601328111e-05,41,prior day,2014-12-19,09:00:00
6794,0.9805,0.9804,0.98161,0.98166,0.97955,14516.0,0.9804,0.00123419012647892,41,prior day,2014-12-19,10:00:00
6795,0.9813,0.9816,0.98165,0.98216,0.98046,12975.0,0.98161,4.0749381118815014e-05,41,prior day,2014-12-19,11:00:00
6796,0.981,0.98164,0.98057,0.98186,0.98017,10788.0,0.98165,-0.0011001884582080882,41,prior day,2014-12-19,12:00:00
6797,0.9794,0.98057,0.97878,0.98091,0.97842,15073.0,0.98057,-0.0018254688599488758,41,prior day,2014-12-19,13:00:00
6798,0.9792,0.97879,0.97947,0.97984,0.97834,16175.0,0.97878,0.0007049592349659458,41,prior day,2014-12-19,14:00:00
6799,0.9808,0.97948,0.98098,0.98156,0.97948,16699.0,0.97947,0.0015416500760615552,41,prior day,2014-12-19,15:00:00
6800,0.9826,0.98098,0.98297,0.98384,0.98065,21160.0,0.98098,0.0020285836612367707,41,prior day,2014-12-19,16:00:00
6801,0.9831,0.98297,0.98277,0.98364,0.98238,9520.0,0.98297,-0.00020346500910503674,41,prior day,2014-12-19,17:00:00
6802,0.9835,0.98277,0.98384,0.98388,0.98269,5761.0,0.98277,0.0010887593231376775,41,prior day,2014-12-19,18:00:00
6803,0.9839,0.98384,0.98394,0.98451,0.9834,6221.0,0.98384,0.00010164254350299742,41,prior day,2014-12-19,19:00:00
6804,0.9841,0.98394,0.98421,0.98436,0.98375,5464.0,0.98394,0.00027440697603511643,41,prior day,2014-12-19,20:00:00
6805,0.9838,0.98422,0.98328,0.98425,0.98316,1726.0,0.98421,-0.0009449202914012115,41,prior day,2014-12-19,21:00:00
6806,,,,,,,,,41,prior day,2014-12-19,22:00:00
6807,,,,,,,,,41,prior day,2014-12-19,23:00:00
6808,,,,,,,,,41,prior day,2014-12-20,00:00:00
6809,,,,,,,,,41,prior day,2014-12-20,01:00:00
6810,,,,,,,,,41,prior day,2014-12-20,02:00:00
6811,,,,,,,,,41,prior day,2014-12-20,03:00:00
6812,,,,,,,,,41,prior day,2014-12-20,04:00:00
6813,,,,,,,,,41,prior day,2014-12-20,05:00:00
6814,,,,,,,,,41,prior day,2014-12-20,06:00:00
6815,,,,,,,,,41,prior day,2014-12-20,07:00:00
6816,,,,,,,,,41,prior day,2014-12-20,08:00:00
6817,,,,,,,,,41,prior day,2014-12-20,09:00:00
6818,,,,,,,,,41,prior day,2014-12-20,10:00:00
6819,,,,,,,,,41,prior day,2014-12-20,11:00:00
6820,,,,,,,,,41,prior day,2014-12-20,12:00:00
6821,,,,,,,,,41,prior day,2014-12-20,13:00:00
6822,,,,,,,,,41,prior day,2014-12-20,14:00:00
6823,,,,,,,,,41,prior day,2014-12-20,15:00:00
6824,,,,,,,,,41,prior day,2014-12-20,16:00:00
6825,,,,,,,,,41,prior day,2014-12-20,17:00:00
6826,,,,,,,,,41,prior day,2014-12-20,18:00:00
6827,,,,,,,,,41,prior day,2014-12-20,19:00:00
6828,,,,,,,,,41,prior day,2014-12-20,20:00:00
6829,,,,,,,,,41,prior day,2014-12-20,21:00:00
6830,,,,,,,,,41,prior day,2014-12-20,22:00:00
6831,,,,,,,,,41,prior day,2014-12-20,23:00:00
6832,,,,,,,,,41,outlier day,2014-12-21,00:00:00
6833,,,,,,,,,41,outlier day,2014-12-21,01:00:00
6834,,,,,,,,,41,outlier day,2014-12-21,02:00:00
6835,,,,,,,,,41,outlier day,2014-12-21,03:00:00
6836,,,,,,,,,41,outlier day,2014-12-21,04:00:00
6837,,,,,,,,,41,outlier day,2014-12-21,05:00:00
6838,,,,,,,,,41,outlier day,2014-12-21,06:00:00
6839,,,,,,,,,41,outlier day,2014-12-21,07:00:00
6840,,,,,,,,,41,outlier day,2014-12-21,08:00:00
6841,,,,,,,,,41,outlier day,2014-12-21,09:00:00
6842,,,,,,,,,41,outlier day,2014-12-21,10:00:00
6843,,,,,,,,,41,outlier day,2014-12-21,11:00:00
6844,,,,,,,,,41,outlier day,2014-12-21,12:00:00
6845,,,,,,,,,41,outlier day,2014-12-21,13:00:00
6846,,,,,,,,,41,outlier day,2014-12-21,14:00:00
6847,,,,,,,,,41,outlier day,2014-12-21,15:00:00
6848,,,,,,,,,41,outlier day,2014-12-21,16:00:00
6849,,,,,,,,,41,outlier day,2014-12-21,17:00:00
6850,,,,,,,,,41,outlier day,2014-12-21,18:00:00
6851,,,,,,,,,41,outlier day,2014-12-21,19:00:00
6852,,,,,,,,,41,outlier day,2014-12-21,20:00:00
6853,,,,,,,,,41,outlier day,2014-12-21,21:00:00
6854,0.9841,0.98398,0.98421,0.98444,0.98375,842.0,0.98328,0.0009458140102513896,41,outlier day,2014-12-21,22:00:00
6855,0.9843,0.98422,0.98436,0.98448,0.984,2146.0,0.98421,0.00015240649861308407,41,outlier day,2014-12-21,23:00:00
6856,0.984,0.98436,0.98403,0.98439,0.98364,3095.0,0.98436,-0.00033524320370601456,41,post day,2014-12-22,00:00:00
6857,0.9835,0.98402,0.98296,0.98403,0.98277,3166.0,0.98403,-0.0010873652226050176,41,post day,2014-12-22,01:00:00
6858,0.9828,0.98295,0.98248,0.98315,0.98237,1864.0,0.98296,-0.000488320989663796,41,post day,2014-12-22,02:00:00
6859,0.9822,0.98249,0.98229,0.98262,0.98199,2347.0,0.98248,-0.00019338816057326712,41,post day,2014-12-22,03:00:00
6860,0.9826,0.9823,0.98273,0.98283,0.98224,2596.0,0.98229,0.0004479328915086135,41,post day,2014-12-22,04:00:00
6861,0.983,0.98273,0.9827,0.98339,0.98268,2273.0,0.98273,-3.05272048273427e-05,41,post day,2014-12-22,05:00:00
6862,0.9822,0.98268,0.98205,0.98271,0.98189,3114.0,0.9827,-0.0006614429632645155,41,post day,2014-12-22,06:00:00
6863,0.9818,0.98204,0.98112,0.98231,0.98111,6157.0,0.98205,-0.0009469986253245623,41,post day,2014-12-22,07:00:00
6864,0.9817,0.98113,0.98103,0.98253,0.98095,11491.0,0.98112,-9.173189823878272e-05,41,post day,2014-12-22,08:00:00
6865,0.9809,0.98102,0.98101,0.98168,0.9804,9678.0,0.98103,-2.0386736389212338e-05,41,post day,2014-12-22,09:00:00
6866,0.9814,0.98102,0.98126,0.98185,0.98094,6800.0,0.98101,0.0002548394002099596,41,post day,2014-12-22,10:00:00
6867,0.9813,0.98126,0.98152,0.98159,0.98099,7048.0,0.98126,0.00026496545258130054,41,post day,2014-12-22,11:00:00
6868,0.9813,0.98152,0.9817,0.9817,0.98068,7094.0,0.98152,0.00018338902926080876,41,post day,2014-12-22,12:00:00
6869,0.9817,0.9817,0.98155,0.98223,0.98109,9957.0,0.9817,-0.0001527961699093241,41,post day,2014-12-22,13:00:00
6870,0.9817,0.98154,0.98166,0.98202,0.98132,9500.0,0.98155,0.00011206764810752736,41,post day,2014-12-22,14:00:00
6871,0.9816,0.98166,0.98102,0.98224,0.98098,11791.0,0.98166,-0.0006519568893506651,41,post day,2014-12-22,15:00:00
6872,0.9812,0.98102,0.98196,0.98201,0.98061,7158.0,0.98102,0.0009581863774439378,41,post day,2014-12-22,16:00:00
6873,0.9821,0.98195,0.98199,0.98274,0.9815,5597.0,0.98196,3.0551142612707735e-05,41,post day,2014-12-22,17:00:00
6874,0.9822,0.98199,0.98289,0.98293,0.98173,4096.0,0.98199,0.0009165062780680168,41,post day,2014-12-22,18:00:00
6875,0.9834,0.98289,0.98461,0.98478,0.98281,4379.0,0.98289,0.0017499414990486664,41,post day,2014-12-22,19:00:00
6876,0.9844,0.98463,0.98414,0.98487,0.98379,6458.0,0.98461,-0.0004773463604878789,41,post day,2014-12-22,20:00:00
6877,0.984,0.98413,0.98349,0.9843,0.98329,2707.0,0.98414,-0.0006604751356514718,41,post day,2014-12-22,21:00:00
6878,0.9838,0.98349,0.9839,0.98403,0.98321,1584.0,0.98349,0.00041688273393732675,41,post day,2014-12-22,22:00:00
6879,0.9842,0.98391,0.98429,0.98456,0.98389,2936.0,0.9839,0.0003963817461124113,41,post day,2014-12-22,23:00:00
6880,0.9841,0.98429,0.98392,0.98439,0.98388,1936.0,0.98429,-0.0003759054750124267,41,post day,2014-12-23,00:00:00
6881,0.9837,0.98391,0.98366,0.98392,0.98341,2706.0,0.98392,-0.0002642491259452374,41,post day,2014-12-23,01:00:00
6882,0.9836,0.98365,0.98369,0.98388,0.98343,1697.0,0.98366,3.04983429233419e-05,41,post day,2014-12-23,02:00:00
6883,0.9835,0.98369,0.98346,0.98385,0.98318,1501.0,0.98369,-0.00023381349815485822,41,post day,2014-12-23,03:00:00
6884,0.9834,0.98347,0.98338,0.98376,0.98322,1979.0,0.98346,-8.134545380591888e-05,41,post day,2014-12-23,04:00:00
6885,0.9837,0.98339,0.98385,0.98402,0.9833,2062.0,0.98338,0.00047794341963429236,41,post day,2014-12-23,05:00:00
6886,0.9836,0.98385,0.98343,0.98398,0.98324,4494.0,0.98385,-0.0004268943436499222,41,post day,2014-12-23,06:00:00
6887,0.9835,0.98342,0.98432,0.9845,0.98293,5223.0,0.98343,0.0009049957800758024,41,post day,2014-12-23,07:00:00
6888,0.9833,0.98431,0.98333,0.98439,0.98246,8470.0,0.98432,-0.0010057704811442776,41,post day,2014-12-23,08:00:00
6889,0.9831,0.98333,0.98303,0.98368,0.98273,7784.0,0.98333,-0.00030508577995187573,41,post day,2014-12-23,09:00:00
